VERTEX_SE3:QUAT 49 11.4183 0.261419 0.72171 0.0286147 -0.0307463 0.829069 0.557567 
VERTEX_SE3:QUAT 50 9.95508 1.64533 0.687368 0.0313694 -0.0325354 0.790009 0.611427 
VERTEX_SE3:QUAT 51 8.40829 3.5293 0.682698 0.0323403 -0.0354407 0.721908 0.690324 
VERTEX_SE3:QUAT 52 7.30087 5.21656 0.600387 0.0267605 -0.0488265 0.646476 0.7609 
VERTEX_SE3:QUAT 53 6.40118 7.41112 0.588445 0.0206423 -0.0498761 0.594112 0.802569 
VERTEX_SE3:QUAT 54 5.88638 9.72922 0.62229 0.0102889 -0.0372376 0.516138 0.855634 
VERTEX_SE3:QUAT 55 5.98472 12.1652 0.615852 0.00948132 -0.0465296 0.406655 0.912347 
VERTEX_SE3:QUAT 56 6.51412 14.5189 0.58813 0.00985745 -0.0460892 0.303684 0.951606 
VERTEX_SE3:QUAT 57 7.47874 16.2758 0.621587 0.0130587 -0.0419469 0.243556 0.968891 
VERTEX_SE3:QUAT 58 8.73148 18.2195 0.606592 0.00323931 -0.0482875 0.174731 0.983426 
VERTEX_SE3:QUAT 59 10.2571 19.8447 0.591604 -0.0126725 -0.0437267 0.0290076 0.998542 
VERTEX_SE3:QUAT 60 12.2697 21.1696 0.579662 -0.00870045 -0.0543688 -0.00764825 0.998454 
VERTEX_SE3:QUAT 61 13.9684 22.3357 0.53117 -0.0108098 -0.0473558 -0.0367982 0.998142 
VERTEX_SE3:QUAT 62 15.7729 23.2514 0.524253 0.0104736 -0.0443917 -0.0461038 0.997895 
VERTEX_SE3:QUAT 63 17.5861 24.1909 0.594485 -0.00348692 -0.0723709 -0.139711 0.987538 
VERTEX_SE3:QUAT 64 19.8757 24.8949 0.586019 -0.0125371 -0.0491915 -0.269482 0.961666 
VERTEX_SE3:QUAT 65 21.9928 25.0536 0.588215 -0.0239105 -0.0394222 -0.24176 0.96924 
VERTEX_SE3:QUAT 66 24.123 25.2241 0.569763 -0.0130051 -0.0522661 -0.272213 0.960729 
VERTEX_SE3:QUAT 67 26.2686 25.3114 0.610822 -0.0165067 -0.0536633 -0.339265 0.939014 
VERTEX_SE3:QUAT 68 28.4262 25.2925 0.645828 -0.0171273 -0.0322655 -0.3065 0.951169 
VERTEX_SE3:QUAT 69 30.5653 25.1531 0.622855 -0.00660062 -0.0474029 -0.33497 0.941013 
VERTEX_SE3:QUAT 70 32.6734 24.9778 0.673279 -0.0185055 -0.055813 -0.412289 0.909153 
VERTEX_SE3:QUAT 71 34.7995 24.4977 0.700597 -0.0356551 -0.0323004 -0.410643 0.910526 
VERTEX_SE3:QUAT 72 36.8686 23.9161 0.695296 -0.0274161 -0.0422125 -0.434743 0.899147 
VERTEX_SE3:QUAT 73 38.8373 23.2294 0.711587 -0.0263045 -0.0579934 -0.52254 0.850233 
VERTEX_SE3:QUAT 74 40.7483 22.2801 0.727748 -0.0272692 -0.0338262 -0.536921 0.842513 
VERTEX_SE3:QUAT 75 42.4337 21.0429 0.712288 -0.0196087 -0.0432077 -0.618411 0.784421 
VERTEX_SE3:QUAT 76 43.946 19.6208 0.763818 -0.0226361 -0.0514109 -0.687819 0.723706 
VERTEX_SE3:QUAT 77 45.2219 17.9639 0.771727 -0.0298137 -0.0446921 -0.728732 0.682689 
VERTEX_SE3:QUAT 78 46.105 16.0573 0.750346 -0.0269466 -0.0586943 -0.780882 0.621331 
VERTEX_SE3:QUAT 79 46.5612 14.0792 0.724334 -0.0560738 -0.0630786 -0.829 0.552844 
VERTEX_SE3:QUAT 80 46.9313 12.0693 0.775465 -0.0354397 -0.0439212 -0.819165 0.570775 
VERTEX_SE3:QUAT 81 47.3259 10.0357 0.814473 -0.0387461 -0.0496496 -0.858815 0.508401 
VERTEX_SE3:QUAT 82 47.109 7.81474 0.832219 0.0439714 0.050308 0.965773 -0.250635 
VERTEX_SE3:QUAT 83 46.1255 6.00587 0.848195 0.0355191 0.0215478 0.975755 -0.214889 
VERTEX_SE3:QUAT 84 44.9104 4.28327 0.818544 0.0420909 0.0416856 0.984686 -0.163961 
VERTEX_SE3:QUAT 85 43.6019 2.62644 0.880671 0.0606624 0.0444108 0.995111 -0.0640523 
VERTEX_SE3:QUAT 86 41.9806 1.19165 0.907777 0.034592 0.019176 0.998948 -0.0232216 
VERTEX_SE3:QUAT 87 40.2206 -0.121379 0.859463 0.0548104 0.0256304 0.997935 0.0215632 
VERTEX_SE3:QUAT 88 38.4297 -1.3281 0.904868 0.0732645 0.0276283 0.990355 0.114303 
VERTEX_SE3:QUAT 89 36.4193 -2.14483 0.89485 0.0291692 0.00662673 0.99392 0.105967 
VERTEX_SE3:QUAT 90 34.4226 -2.84305 0.867989 0.0445878 0.0169769 0.988366 0.144415 
VERTEX_SE3:QUAT 91 32.4478 -3.55956 0.899576 0.0594424 0.0159197 0.975481 0.211304 
VERTEX_SE3:QUAT 92 30.4281 -3.92916 0.898355 0.0341528 0.000468453 0.966858 0.25302 
VERTEX_SE3:QUAT 93 28.4005 -3.97442 0.8227 0.0431633 0.00679789 0.961666 0.27072 
VERTEX_SE3:QUAT 94 26.2945 -4.13744 0.84872 0.0672596 -0.00742558 0.947162 0.313536 
VERTEX_SE3:QUAT 95 24.1537 -3.99224 0.854179 0.00149244 -0.0254586 0.948128 0.316866 
VERTEX_SE3:QUAT 96 22.0737 -3.73567 0.79652 0.0389929 -0.00643365 0.929361 0.367051 
VERTEX_SE3:QUAT 97 19.998 -3.44066 0.749896 0.0478793 -0.0127719 0.901956 0.428975 
VERTEX_SE3:QUAT 98 17.8843 -3.04993 0.732044 0.025408 -0.00589305 0.900539 0.433993 
VERTEX_SE3:QUAT 99 15.9178 -2.27036 0.720035 0.0307912 -0.0125665 0.867865 0.495686 
VERTEX_SE3:QUAT 100 13.9616 -1.38132 0.719511 0.0433582 -0.0169533 0.829907 0.555956 
VERTEX_SE3:QUAT 101 12.1944 -0.252028 0.72597 0.0260333 -0.0245267 0.817671 0.574573 
VERTEX_SE3:QUAT 102 10.5916 1.09464 0.679715 0.0349352 -0.0228552 0.745333 0.665384 
VERTEX_SE3:QUAT 103 9.16955 2.59153 0.634956 0.0523748 -0.0475266 0.692287 0.718148 
VERTEX_SE3:QUAT 104 8.01033 4.44778 0.669988 0.0395771 -0.0136162 0.681163 0.730935 
VERTEX_SE3:QUAT 105 6.94351 6.28629 0.668536 0.0468811 -0.030148 0.634179 0.771175 
VERTEX_SE3:QUAT 106 6.06945 8.15492 0.599908 0.0342618 -0.0352175 0.543134 0.838207 
VERTEX_SE3:QUAT 107 5.92558 10.1864 0.654759 0.0519001 -0.0175198 0.457585 0.887477 
VERTEX_SE3:QUAT 108 6.00682 12.263 0.66883 0.0312473 -0.0362017 0.349111 0.935861 
VERTEX_SE3:QUAT 109 6.57607 14.3556 0.599684 0.0153057 -0.0318288 0.282849 0.958514 
VERTEX_SE3:QUAT 110 7.56372 16.266 0.651133 0.0328442 -0.0375946 0.21407 0.975542 
VERTEX_SE3:QUAT 111 8.65007 18.0593 0.629294 0.0363951 -0.0468093 0.0898843 0.994186 
VERTEX_SE3:QUAT 112 10.1332 19.5748 0.6089 0.00867358 -0.042007 0.0418742 0.998202 
VERTEX_SE3:QUAT 113 11.8709 20.879 0.592162 0.0248 -0.0330221 0.0339044 0.998571 
VERTEX_SE3:QUAT 114 13.6931 22.0776 0.604067 0.0189826 -0.0466916 -0.0631106 0.996733 
VERTEX_SE3:QUAT 115 15.5335 23.1602 0.519413 -0.0013817 -0.0415537 -0.0956306 0.994548 
VERTEX_SE3:QUAT 116 17.3794 24.056 0.609264 0.00961205 -0.049628 -0.0796172 0.995543 
VERTEX_SE3:QUAT 117 19.3659 24.9095 0.638545 0.00357293 -0.0434566 -0.228157 0.972647 
VERTEX_SE3:QUAT 118 21.4113 25.1243 0.637375 0.00485256 -0.0524347 -0.270977 0.961144 
VERTEX_SE3:QUAT 119 23.5659 25.2737 0.592249 -0.00355529 -0.0495302 -0.28857 0.95617 
VERTEX_SE3:QUAT 120 25.7528 25.4274 0.654592 -0.0105715 -0.0418173 -0.246424 0.968202 
VERTEX_SE3:QUAT 121 27.9494 25.4801 0.617415 -0.00609831 -0.0516274 -0.292026 0.954996 
VERTEX_SE3:QUAT 122 30.0968 25.4836 0.661965 -0.0106715 -0.0572924 -0.346907 0.936087 
VERTEX_SE3:QUAT 123 32.2852 25.3036 0.674546 -0.0101754 -0.0187642 -0.349622 0.936648 
VERTEX_SE3:QUAT 124 34.4891 24.8822 0.674421 0.00519334 -0.0384321 -0.399471 0.915925 
VERTEX_SE3:QUAT 125 36.5386 24.3752 0.760205 -0.00850197 -0.0514674 -0.477143 0.877276 
VERTEX_SE3:QUAT 126 38.5878 23.5217 0.72446 -0.0248764 -0.0375713 -0.506344 0.861154 
VERTEX_SE3:QUAT 127 40.5526 22.4096 0.737708 0.00110457 -0.0585253 -0.529237 0.846452 
VERTEX_SE3:QUAT 128 42.3124 21.1907 0.771542 -0.0223541 -0.0453734 -0.628393 0.77625 
VERTEX_SE3:QUAT 129 43.9847 19.7042 0.712179 -0.0229782 -0.0496109 -0.690486 0.721277 
VERTEX_SE3:QUAT 130 45.2775 17.873 0.809246 -0.0173029 -0.0449965 -0.714035 0.698448 
VERTEX_SE3:QUAT 131 46.3558 15.8979 0.787545 -0.0201124 -0.0481605 -0.767919 0.638417 
VERTEX_SE3:QUAT 132 47.2303 13.8164 0.815122 -0.031229 -0.0648491 -0.818959 0.56932 
VERTEX_SE3:QUAT 133 47.4569 11.6469 0.818512 -0.0242355 -0.0358527 -0.860875 0.506972 
VERTEX_SE3:QUAT 134 47.5515 9.55716 0.801943 0.0195768 0.0601288 0.89575 -0.440037 
VERTEX_SE3:QUAT 135 47.0073 7.30138 0.803915 0.0225693 0.0443702 0.966274 -0.252659 
VERTEX_SE3:QUAT 136 46.0831 5.42601 0.887162 0.04968 0.0589766 0.988291 -0.131661 
VERTEX_SE3:QUAT 137 44.8154 3.66374 0.895574 0.0397741 0.0370519 0.991989 -0.11403 
VERTEX_SE3:QUAT 138 43.3382 2.06224 0.895493 0.0416299 0.0413668 0.996685 -0.0563445 
VERTEX_SE3:QUAT 139 41.7355 0.593398 0.952592 0.0548566 0.0398443 0.997148 0.0331477 
VERTEX_SE3:QUAT 140 39.8392 -0.612949 0.912342 0.0465651 0.0257149 0.995777 0.0748278 
VERTEX_SE3:QUAT 141 37.8713 -1.45455 0.889713 0.0606216 0.0510432 0.990785 0.109836 
VERTEX_SE3:QUAT 142 35.8968 -2.36744 0.927515 0.0540442 0.0308682 0.984128 0.166185 
VERTEX_SE3:QUAT 143 33.8105 -3.12313 0.87352 0.0415217 0.012479 0.980198 0.193214 
VERTEX_SE3:QUAT 144 31.6431 -3.53519 0.939803 0.0334331 0.0250346 0.971082 0.235064 
VERTEX_SE3:QUAT 145 29.5132 -3.93283 0.909837 0.0466377 0.0146697 0.951972 0.302256 
VERTEX_SE3:QUAT 146 27.3796 -4.04273 0.878039 0.0707534 0.0116996 0.931122 0.357587 
VERTEX_SE3:QUAT 147 25.2364 -4.00542 0.892783 0.0267169 0.0083706 0.93036 0.365578 
VERTEX_SE3:QUAT 148 23.1653 -3.90641 0.880423 0.0533735 0.0137752 0.910642 0.409503 
VERTEX_SE3:QUAT 149 21.1081 -3.75681 0.78127 0.0457489 -0.0135544 0.900451 0.432332 
VERTEX_SE3:QUAT 150 19.0967 -3.37239 0.819707 0.0447824 0.0231229 0.898851 0.435347 
VERTEX_SE3:QUAT 151 17.1268 -2.76915 0.771149 0.0497679 0.00349355 0.848852 0.526271 
VERTEX_SE3:QUAT 152 15.2305 -1.97419 0.735776 0.0365473 -0.00355154 0.815354 0.577798 
VERTEX_SE3:QUAT 153 13.3795 -0.912162 0.7385 0.057365 0.0121231 0.79318 0.606159 
VERTEX_SE3:QUAT 154 11.3789 0.545523 0.744218 0.0561943 0.00784537 0.760247 0.647152 
VERTEX_SE3:QUAT 155 9.90702 1.91916 0.766258 0.0459178 -0.0115075 0.692495 0.719868 
VERTEX_SE3:QUAT 156 8.54925 3.49862 0.724914 0.0236997 -0.0173585 0.670584 0.741251 
VERTEX_SE3:QUAT 157 7.28581 5.62491 0.650193 0.0111987 -0.0132964 0.606545 0.794859 
VERTEX_SE3:QUAT 158 6.30191 7.92599 0.682618 0.0119955 -0.0085207 0.527346 0.849523 
VERTEX_SE3:QUAT 159 5.89774 10.2518 0.706423 0.0167837 -0.00643978 0.421996 0.90642 
VERTEX_SE3:QUAT 160 6.06657 12.7387 0.70475 0.0168515 -0.0163265 0.298449 0.954137 
VERTEX_SE3:QUAT 161 6.87864 15.065 0.67304 0.00965799 -0.0248415 0.192252 0.980984 
VERTEX_SE3:QUAT 162 7.87697 16.8619 0.641666 0.0332104 -0.0279619 0.131869 0.990316 
VERTEX_SE3:QUAT 163 8.97401 18.5527 0.668267 0.0280534 -0.0401684 0.040813 0.997965 
VERTEX_SE3:QUAT 164 10.4874 19.9881 0.678491 0.0116744 -0.0444677 -0.0127907 0.998861 
VERTEX_SE3:QUAT 165 12.0577 21.2625 0.628436 0.0136967 -0.0463254 -0.0712878 0.996285 
VERTEX_SE3:QUAT 166 13.7733 22.3307 0.614214 0.0114148 -0.0612998 -0.114887 0.99142 
VERTEX_SE3:QUAT 167 15.6462 23.2987 0.609317 -0.00295012 -0.04072 -0.117769 0.992201 
VERTEX_SE3:QUAT 168 17.5175 24.2478 0.612911 0.0151469 -0.0412333 -0.154885 0.986955 
VERTEX_SE3:QUAT 169 19.7712 24.9061 0.617682 0.00558964 -0.0360889 -0.346153 0.937467 
VERTEX_SE3:QUAT 170 21.8915 25.0199 0.665297 -0.000838102 -0.0354842 -0.354785 0.934274 
VERTEX_SE3:QUAT 171 24.0946 25.1762 0.633252 -0.00303402 -0.0219382 -0.340571 0.939958 
VERTEX_SE3:QUAT 172 26.3084 25.1931 0.645137 0.00894483 -0.0362226 -0.367355 0.929332 
VERTEX_SE3:QUAT 173 28.4428 25.2373 0.702672 0.0173852 -0.0571079 -0.406682 0.911617 
VERTEX_SE3:QUAT 174 30.5803 25.2056 0.722273 0.005544 -0.0432297 -0.402738 0.914277 
VERTEX_SE3:QUAT 175 32.6749 24.9717 0.709676 0.0230715 -0.055259 -0.448571 0.891739 
VERTEX_SE3:QUAT 176 34.7192 24.5951 0.761999 0.00357116 -0.0527595 -0.50461 0.861726 
VERTEX_SE3:QUAT 177 36.7644 23.9522 0.849705 -0.0159431 -0.0358627 -0.511837 0.858186 
VERTEX_SE3:QUAT 178 38.7987 23.0029 0.750994 -0.0326053 -0.0244853 -0.55122 0.833363 
VERTEX_SE3:QUAT 179 41.0418 21.9148 0.773503 -0.0117646 -0.0547549 -0.619833 0.782733 
VERTEX_SE3:QUAT 180 42.8556 20.5812 0.841346 0.00165994 -0.0378822 -0.652489 0.756849 
VERTEX_SE3:QUAT 181 44.3053 19.1145 0.854416 -0.00422417 -0.0554767 -0.70622 0.705803 
VERTEX_SE3:QUAT 182 45.7543 17.5245 0.827871 -0.0258146 -0.065578 -0.731399 0.678298 
VERTEX_SE3:QUAT 183 47.0702 15.7686 0.916638 -0.0078839 -0.0504019 -0.678799 0.73255 
VERTEX_SE3:QUAT 184 48.6751 14.333 0.903295 -0.0175411 -0.0504233 -0.617478 0.784774 
VERTEX_SE3:QUAT 185 50.5681 13.1953 0.892541 -0.0217949 -0.0596473 -0.526957 0.847516 
VERTEX_SE3:QUAT 186 52.8156 12.6005 0.968994 0.00246503 -0.0435045 -0.379347 0.924228 
VERTEX_SE3:QUAT 187 55.0544 12.4072 0.903126 0.0105085 -0.0645568 -0.341545 0.937587 
VERTEX_SE3:QUAT 188 57.2472 12.4791 0.915835 0.0160211 -0.067086 -0.362481 0.929435 
VERTEX_SE3:QUAT 189 59.3687 12.6828 0.922927 -0.0211126 -0.00656921 -0.0382798 0.999022 
VERTEX_SE3:QUAT 190 61.655 12.6339 0.920795 -0.0578819 0.0284323 -0.158891 0.985188 
VERTEX_SE3:QUAT 191 63.9905 12.5731 0.929947 -0.0589297 0.018683 -0.139184 0.988335 
VERTEX_SE3:QUAT 192 66.3766 12.4957 0.942064 -0.0504663 0.00746788 -0.163388 0.985242 
VERTEX_SE3:QUAT 193 68.7717 12.5604 0.899322 -0.041713 -0.0127899 -0.180136 0.982674 
VERTEX_SE3:QUAT 194 70.9064 12.6957 0.887743 -0.029415 -0.0191318 -0.139017 0.989668 
VERTEX_SE3:QUAT 195 73.1992 12.6723 0.9121 -0.0463172 -0.0112711 -0.137203 0.989395 
VERTEX_SE3:QUAT 196 75.4794 12.1161 0.865478 -0.0365147 0.00556558 -0.315247 0.948291 
VERTEX_SE3:QUAT 197 77.4759 10.9501 0.992558 -0.0433394 0.011092 -0.374811 0.926021 
VERTEX_SE3:QUAT 198 79.4683 9.77667 0.96311 -0.0402462 -0.00658118 -0.314347 0.948432 
VERTEX_SE3:QUAT 199 81.7285 8.92612 0.895036 -0.0473807 -0.0222382 -0.229993 0.971784 
VERTEX_SE3:QUAT 200 84.1269 8.59523 0.857805 -0.0495435 -0.017618 -0.152017 0.986978 
VERTEX_SE3:QUAT 201 86.3336 8.49815 0.842672 -0.0415873 -0.0242512 -0.150756 0.987398 
VERTEX_SE3:QUAT 202 88.6818 8.56887 0.879882 -0.0385544 -0.020472 -0.156068 0.986781 
VERTEX_SE3:QUAT 203 91.0226 8.65596 0.861534 -0.0411953 -0.00935855 -0.132622 0.990266 
VERTEX_SE3:QUAT 204 93.4549 8.70255 0.886896 -0.0456196 -0.0125631 -0.121324 0.991484 
VERTEX_SE3:QUAT 205 95.8809 8.90524 0.919864 -0.0431777 -0.0085258 -0.111868 0.992748 
VERTEX_SE3:QUAT 206 98.351 8.96882 0.950917 -0.0415064 -0.00571415 -0.107779 0.993292 
VERTEX_SE3:QUAT 207 100.735 9.08093 0.999166 -0.0530875 -0.00877907 -0.0899551 0.994491 
VERTEX_SE3:QUAT 208 103.101 9.32338 1.03415 -0.0461106 -0.0189113 -0.0768067 0.9958 
VERTEX_SE3:QUAT 209 105.331 9.82212 1.1051 -0.0498038 -0.0169427 0.0433513 0.997674 
VERTEX_SE3:QUAT 210 107.322 10.8924 1.05973 -0.06197 -0.0148928 0.194305 0.978868 
VERTEX_SE3:QUAT 211 109.035 12.4923 1.11723 -0.0666461 -0.00434943 0.36317 0.929326 
VERTEX_SE3:QUAT 212 109.774 14.5196 1.16085 -0.0605554 -0.0126493 0.595592 0.800902 
VERTEX_SE3:QUAT 213 109.561 16.843 1.14325 -0.0622739 -0.0277543 0.743536 0.665211 
VERTEX_SE3:QUAT 214 108.342 18.7799 1.1147 -0.0395772 -0.0345568 0.87986 0.47232 
VERTEX_SE3:QUAT 215 106.208 19.8034 1.05274 -0.0244717 -0.0271975 0.978518 0.202888 
VERTEX_SE3:QUAT 216 103.762 19.9858 0.98135 -0.0294192 -0.0278146 0.994052 0.101105 
VERTEX_SE3:QUAT 217 101.737 19.9658 0.898281 -0.011317 -0.0361775 0.992282 0.118063 
VERTEX_SE3:QUAT 218 99.6698 19.8273 0.858771 -0.0382358 -0.0268607 0.99521 0.0858668 
VERTEX_SE3:QUAT 219 97.4719 19.7882 0.806175 -0.0169349 -0.0223904 0.994459 0.101304 
VERTEX_SE3:QUAT 220 95.289 19.6243 0.778296 -0.00460634 -0.0242998 0.993235 0.113455 
VERTEX_SE3:QUAT 221 93.1505 19.4794 0.792035 -0.0247058 -0.0342494 0.996146 0.0768767 
VERTEX_SE3:QUAT 222 91.0703 19.3293 0.735142 -0.0124143 -0.0287212 0.996271 0.080401 
VERTEX_SE3:QUAT 223 88.9172 19.1984 0.707295 0.00327851 -0.0292005 0.994028 0.10509 
VERTEX_SE3:QUAT 224 86.7354 19.1265 0.737924 -0.022533 -0.0412459 0.99593 0.0768994 
VERTEX_SE3:QUAT 225 84.6379 18.8593 0.694275 -0.0093661 -0.0405106 0.997841 0.0508299 
VERTEX_SE3:QUAT 226 82.4968 18.607 0.707833 -0.00602538 -0.0456263 0.998809 0.0161952 
VERTEX_SE3:QUAT 227 80.5152 18.0044 0.811098 -0.0148058 -0.040582 0.996992 -0.0643515 
VERTEX_SE3:QUAT 228 78.7179 17.0314 0.848828 0.00696842 -0.0403373 0.996208 -0.0767694 
VERTEX_SE3:QUAT 229 76.5584 15.8892 0.870564 0.00498611 -0.0355096 0.997931 -0.0533723 
VERTEX_SE3:QUAT 230 74.4562 14.9758 0.819711 0.0105979 -0.0245304 0.999297 0.0263045 
VERTEX_SE3:QUAT 231 72.3718 14.5654 0.785726 0.0152628 -0.0482278 0.991889 0.116605 
VERTEX_SE3:QUAT 232 69.9804 14.2383 0.750091 0.000566495 -0.0414376 0.987265 0.153591 
VERTEX_SE3:QUAT 233 67.9246 14.0594 0.800448 0.000760925 -0.0171357 0.988819 0.148129 
VERTEX_SE3:QUAT 234 65.8639 13.7886 0.829278 0.0190752 -0.0226822 0.981541 0.188942 
VERTEX_SE3:QUAT 235 63.751 13.5708 0.813209 -0.018653 -0.0375037 0.989088 0.141248 
VERTEX_SE3:QUAT 236 61.5558 13.546 0.814221 0.00581326 -0.0241656 0.990019 0.138724 
VERTEX_SE3:QUAT 237 59.4029 13.3556 0.848825 0.00935707 -0.0294418 0.984677 0.171628 
VERTEX_SE3:QUAT 238 57.2921 13.1116 0.766338 0.00669947 -0.042801 0.982548 0.180893 
VERTEX_SE3:QUAT 239 55.2591 13.0928 0.925339 -0.00547448 -0.0363849 0.981471 0.188044 
VERTEX_SE3:QUAT 240 52.8185 13.1498 0.895373 -0.0216268 -0.0237494 0.956899 0.288639 
VERTEX_SE3:QUAT 241 50.4391 14.0235 0.851616 -0.0159336 -0.0411613 0.896399 0.441044 
VERTEX_SE3:QUAT 242 48.8937 15.3095 0.824775 -0.00100704 -0.0362826 0.83746 0.545292 
VERTEX_SE3:QUAT 243 47.4834 16.9032 0.809774 0.0116588 -0.0484804 0.799032 0.599218 
VERTEX_SE3:QUAT 244 46.1185 18.5447 0.845964 -0.00729716 -0.0395745 0.831388 0.554233 
VERTEX_SE3:QUAT 245 44.7768 20.1823 0.770233 0.0235332 -0.0331546 0.839088 0.542474 
