1583840381.7361 -5.14371 -4.49654 0.511042 0.00732847 -0.0508185 0.13672 0.989278
1583840383.73772 -3.74354 -3.03258 0.440498 -0.00552161 -0.0582269 0.0329896 0.997743
1583840386.23746 -1.80224 -1.62255 0.452613 -0.0104479 -0.0543987 -0.034309 0.997875
1583840388.7373 0.349922 -0.610033 0.511555 -0.0105419 -0.0375421 -0.128536 0.990938
1583840391.23718 2.74359 -0.151198 0.525388 -0.016465 -0.0431224 -0.249425 0.967293
1583840393.73708 5.1438 -0.117099 0.51229 -0.0155182 -0.0420241 -0.354498 0.933983
1583840395.73524 7.10173 -0.643413 0.544177 -0.010877 -0.0410754 -0.412834 0.909815
1583840398.23509 9.28294 -1.44158 0.530348 -0.0224971 -0.0392348 -0.475551 0.878525
1583840400.73548 11.2262 -2.57473 0.524999 -0.0318583 -0.0253116 -0.599457 0.799372
1583840403.23559 12.963 -4.24677 0.508002 -0.0377596 -0.0339113 -0.623189 0.780423
1583840405.23697 14.4847 -5.6293 0.444087 -0.035159 -0.028169 -0.65208 0.75681
1583840407.23488 15.7917 -7.20975 0.428491 -0.0143009 -0.0393414 -0.657788 0.752039
1583840409.23627 17.1133 -8.77896 0.512985 -0.0419623 -0.0519845 -0.724834 0.685676
1583840411.73614 18.2994 -10.7794 0.4482 -0.0359704 -0.0268263 -0.809716 0.585104
1583840413.7357 18.9297 -12.8087 0.429286 -0.0385924 -0.0124111 -0.792895 0.608008
1583840415.73501 19.5437 -14.8281 0.370988 -0.038457 -0.0284055 -0.811015 0.583068
1583840417.73585 20.1304 -16.9038 0.440618 -0.0388398 -0.0290596 -0.848858 0.526391
1583840419.73611 20.6162 -19.0433 0.439964 -0.0280317 -0.0103684 -0.832447 0.553299
1583840421.73443 20.9316 -21.1262 0.353334 -0.0305573 -0.0280589 -0.848292 0.527901
1583840423.73579 21.2386 -23.2303 0.390466 0.0452931 0.0271613 0.888874 -0.455098
1583840425.73498 21.259 -25.4037 0.410263 0.0429352 -0.00250761 0.88834 -0.457167
1583840427.73423 21.1475 -27.5382 0.365756 0.0430252 0.0108926 0.899938 -0.433753
1583840429.73588 20.9386 -29.6089 0.344769 0.0524354 0.0229806 0.938438 -0.340669
1583840431.73575 20.39 -31.7128 0.339013 0.0370769 0.00199809 0.944899 -0.325249
1583840433.73406 19.5698 -33.6481 0.280305 0.0392674 0.0146478 0.97262 -0.228592
1583840435.73595 18.5404 -35.4322 0.330441 0.0469405 0.0198109 0.989119 -0.138015
1583840437.73555 17.1916 -37.0691 0.304322 0.0493527 0.00971181 0.995503 -0.0802677
1583840439.73467 15.5396 -38.3507 0.234645 0.0560561 0.0210936 0.998205 0.000233857
1583840441.73594 13.7226 -39.2168 0.199858 0.0819408 0.00699391 0.993187 0.08256
1583840443.73509 11.8456 -40.053 0.251272 0.0530742 0.00533043 0.996589 0.0629716
1583840445.73499 9.92059 -40.8798 0.265184 0.0601519 0.00730608 0.988689 0.137197
1583840448.23504 7.73785 -41.1767 0.251373 0.0663307 0.00403343 0.911574 0.405729
1583840450.23603 5.73925 -40.6103 0.269736 0.0422558 -0.012842 0.897078 0.439659
1583840452.23396 3.78712 -39.8296 0.242196 0.0598359 -0.00179272 0.872241 0.485398
1583840454.23568 1.84974 -38.9217 0.342445 0.0780456 -0.00974549 0.817814 0.570083
1583840456.23562 0.0982052 -37.6694 0.357173 0.0415296 -0.0137711 0.795626 0.604206
1583840458.23374 -1.56258 -36.2215 0.315177 0.0622431 -0.019383 0.765218 0.640462
1583840460.23567 -3.14797 -34.7871 0.392468 0.0791398 -0.03049 0.7031 0.706015
1583840462.235 -4.39856 -32.9805 0.396128 0.0304158 -0.0194543 0.710941 0.702324
1583840464.23382 -5.50734 -31.2041 0.38668 0.0483486 -0.02078 0.682849 0.728662
1583840466.23498 -6.6579 -29.4376 0.450954 0.0615375 -0.0278135 0.626279 0.776669
1583840468.23451 -7.47166 -27.5614 0.454533 0.0289175 -0.0264603 0.597428 0.800964
1583840470.23346 -7.95727 -25.5912 0.406832 0.0439128 -0.0252583 0.586051 0.808689
1583840472.23513 -8.59908 -23.6008 0.479927 0.0522862 -0.0527478 0.544907 0.835201
1583840474.23422 -8.94977 -21.4562 0.506714 -0.01072 -0.0256168 0.543488 0.838958
1583840476.23327 -9.14984 -19.4075 0.464528 0.0303019 -0.0338958 0.498614 0.865631
1583840478.23526 -9.32121 -17.3089 0.441583 0.0341354 -0.0441162 0.43824 0.897125
1583840480.23422 -9.40867 -15.171 0.446317 0.0204986 -0.0252576 0.434115 0.90027
1583840482.23343 -9.07647 -13.0832 0.453476 0.0201233 -0.0333151 0.370678 0.927946
1583840484.23512 -8.66309 -10.9837 0.487249 0.0279342 -0.0440917 0.303526 0.951392
1583840486.23398 -7.95512 -8.99964 0.512647 0.00917031 -0.0394434 0.282084 0.958535
1583840488.23313 -6.99946 -7.13645 0.491962 0.0178087 -0.0426402 0.1693 0.984481
1583840490.23524 -5.86935 -5.43049 0.465093 0.0159083 -0.0723505 0.0941841 0.992795
1583840492.2336 -4.31103 -3.87145 0.524103 0.0269973 -0.0373841 0.0782945 0.995863
1583840494.23396 -2.77022 -2.4088 0.548166 0.0206336 -0.0528869 0.0215188 0.998155
1583840496.23478 -1.14231 -1.1441 0.485728 0.00913043 -0.050356 -0.0970706 0.993961
1583840498.23313 0.795015 -0.517591 0.560305 0.0348676 -0.0471829 -0.193831 0.979279
1583840500.23423 2.84091 -0.118168 0.579205 0.00649188 -0.0476666 -0.309744 0.949602
1583840502.23434 5.02667 -0.197642 0.508359 -0.00334312 -0.0342525 -0.375299 0.926265
1583840504.23272 7.11064 -0.750345 0.556887 0.0092497 -0.047733 -0.436749 0.898268
1583840506.23369 9.0942 -1.41687 0.584882 0.00656307 -0.059142 -0.552918 0.831108
1583840508.23414 10.9137 -2.4938 0.540475 -0.0157806 -0.0356189 -0.592195 0.804853
1583840510.23298 12.5762 -3.88801 0.528353 0.00433914 -0.0395302 -0.595179 0.802608
1583840512.23363 14.1726 -5.43094 0.527845 -0.0106854 -0.0434521 -0.668709 0.742177
1583840514.23412 15.6694 -6.97275 0.419413 -0.0231146 -0.0311809 -0.697461 0.715571
1583840516.23291 16.9357 -8.5863 0.526855 -0.017972 -0.0426249 -0.682935 0.729013
1583840518.73248 18.1973 -10.2738 0.510996 -0.0196761 -0.0325251 -0.784355 0.619146
1583840520.73211 18.8665 -12.2054 0.498217 -0.0239759 -0.0399983 -0.810894 0.583332
1583840522.73394 19.476 -14.2381 0.40258 -0.029198 -0.0317893 -0.821279 0.568892
1583840524.7323 20.1034 -16.3404 0.446372 -0.0299626 -0.0216115 -0.795586 0.604713
1583840526.73191 20.6657 -18.5089 0.382923 -0.0324399 -0.0320909 -0.823616 0.56531
1583840528.73282 21.1473 -20.5851 0.41116 -0.0400785 -0.0339268 -0.854715 0.516435
1583840530.7326 21.4836 -22.7668 0.407525 -0.0150023 -0.00341608 -0.857031 0.515036
1583840532.73163 21.559 -24.981 0.400255 0.0142169 0.0287798 0.882663 -0.468909
1583840534.7327 21.5004 -27.0995 0.432382 0.0348647 0.0293477 0.919865 -0.389578
1583840536.73292 21.134 -29.2996 0.346399 0.0395105 0.00723589 0.932552 -0.358795
1583840538.73107 20.4824 -31.4643 0.331981 0.0323193 0.0391742 0.941435 -0.333347
1583840540.73198 19.7 -33.4837 0.331201 0.0435337 0.0145205 0.975212 -0.216462
1583840542.73286 18.6044 -35.4309 0.251061 0.0506574 0.0177659 0.990178 -0.129094
1583840544.73186 17.1529 -37.1011 0.347732 0.0386554 0.0175855 0.993823 -0.102532
1583840546.73073 15.4577 -38.6232 0.279638 0.0436517 0.017528 0.998662 -0.0215056
1583840548.73164 13.6185 -39.9054 0.267535 0.0643768 0.0231514 0.995591 0.0641776
1583840550.73189 11.5063 -40.6646 0.29044 0.0384764 0.00436891 0.989293 0.140711
1583840552.73054 9.50539 -41.1815 0.242697 0.0523527 0.0293439 0.974102 0.217997
1583840555.23085 7.22211 -41.1948 0.227496 0.0457568 0.0131816 0.91358 0.403862
1583840557.23154 5.18453 -40.6971 0.314514 0.0769019 0.0100601 0.853582 0.515154
1583840559.23144 3.17212 -39.8625 0.339456 0.0567921 -0.00385254 0.84671 0.529001
1583840561.23017 1.28383 -38.7874 0.330366 0.0603129 -0.00107754 0.815157 0.576091
1583840563.23132 -0.513302 -37.5338 0.390272 0.0707184 -0.0110526 0.759294 0.646799
1583840565.23194 -2.10003 -35.9777 0.358677 0.0554711 -0.0162209 0.732809 0.677975
1583840567.22967 -3.3609 -34.2556 0.363611 0.0815471 -0.00473772 0.707149 0.70233
1583840569.23151 -4.7019 -32.5403 0.432834 0.0649035 -0.0158097 0.666825 0.742215
1583840571.23179 -5.91627 -30.6965 0.402813 0.0432988 -0.0219704 0.646822 0.761093
1583840573.2298 -6.79818 -28.6824 0.491843 0.0455064 -0.00681257 0.613721 0.788181
1583840575.23035 -7.68115 -26.7049 0.496646 0.0497819 -0.0223568 0.557086 0.82866
1583840577.23182 -8.26592 -24.671 0.483205 0.0664519 -0.0390224 0.506478 0.858803
1583840579.2306 -8.70727 -22.5604 0.513658 0.0300948 -0.0146633 0.50073 0.864956
1583840581.23041 -9.07184 -20.526 0.52165 0.0546511 -0.0268648 0.458203 0.886759
1583840583.232 -9.39546 -18.4905 0.431482 0.0310378 -0.0440016 0.435425 0.898613
1583840585.23024 -9.47449 -16.4535 0.497913 0.0531263 -0.0141656 0.43262 0.899898
1583840587.23037 -9.33173 -14.4078 0.482066 0.0456118 -0.0321868 0.337469 0.93968
1583840589.23149 -8.99628 -12.3655 0.469652 0.0309899 -0.0294064 0.278793 0.959401
1583840591.23005 -8.3713 -10.3415 0.483856 0.0563781 -0.0295318 0.24422 0.967629
1583840593.72978 -7.40221 -8.0587 0.517684 0.0538008 -0.0317257 0.19726 0.97836
1583840595.73104 -6.38786 -6.30245 0.568947 0.0331648 -0.0392452 0.0954225 0.99411
1583840597.73094 -5.16275 -4.63574 0.546766 0.0122335 -0.0311439 0.0643338 0.997367
1583840600.23126 -3.40306 -2.90962 0.494497 0.00504099 -0.0196421 -0.0188239 0.999617
1583840602.73147 -1.38258 -1.43132 0.557886 0.00848303 -0.0146418 -0.119507 0.992689
1583840605.2317 0.828448 -0.521237 0.599204 0.0119879 -0.0147326 -0.235825 0.97161
1583840607.73138 3.26798 -0.106709 0.604813 0.00774891 -0.0227498 -0.360131 0.932592
1583840610.23123 5.71884 -0.365061 0.590217 -0.00279295 -0.0249321 -0.459613 0.887765
1583840612.22942 7.69168 -0.935326 0.549217 0.0132351 -0.0413794 -0.513036 0.857267
1583840614.23064 9.59728 -1.61311 0.599234 0.00425449 -0.047053 -0.59713 0.800752
1583840616.23009 11.3599 -2.75876 0.613762 -0.0129894 -0.0403193 -0.631925 0.773871
1583840618.22945 12.9608 -3.99696 0.535278 -0.0131765 -0.041924 -0.676305 0.735309
1583840620.23105 14.3647 -5.41265 0.534638 -0.0238878 -0.0524252 -0.706644 0.70522
1583840622.23049 15.7393 -7.04979 0.505334 -0.0226058 -0.0273058 -0.709865 0.703445
1583840624.22939 17.0801 -8.67529 0.477966 -0.00931016 -0.037704 -0.736143 0.67571
1583840626.72946 18.2324 -10.6618 0.454523 -0.0146318 -0.0272058 -0.854336 0.518801
1583840628.73075 18.8068 -12.6882 0.493699 -0.0190113 -0.0227345 -0.858928 0.511239
1583840630.73093 19.467 -14.7825 0.468091 -0.0108776 -0.0102172 -0.851469 0.524193
1583840632.72928 19.9787 -16.9435 0.417102 0.0112508 0.0288034 0.865749 -0.499521
1583840634.73051 20.4844 -19.0227 0.466628 0.016407 0.0508707 0.885232 -0.462068
1583840636.73101 20.942 -21.1095 0.449315 0.0177939 0.029941 0.886398 -0.461612
1583840638.72921 21.1863 -23.21 0.40336 0.0128418 0.0515706 0.906336 -0.419203
1583840640.73016 21.2736 -25.2892 0.436267 0.0246585 0.0385821 0.930607 -0.363145
1583840642.73048 21.1185 -27.4007 0.472753 0.0328996 0.00735987 0.934918 -0.353259
1583840645.23067 20.6528 -29.6347 0.336152 0.0382503 -0.00781204 0.95009 -0.309522
1583840647.73091 20.1093 -32.0622 0.320314 0.0412304 0.0289083 0.971667 -0.230926
1583840649.72923 19.1881 -34.1528 0.422 0.0183673 0.0227109 0.982998 -0.18128
1583840651.72869 18.1278 -35.8756 0.358248 0.0326952 0.0308363 0.992129 -0.116874
1583840653.73086 16.8864 -37.6786 0.296424 0.0588364 0.0272594 0.994957 -0.0765264
1583840655.72961 15.471 -39.3449 0.348347 0.0343932 0.0267003 0.987426 -0.151969
1583840657.7291 14.4491 -41.2417 0.319042 0.0416544 0.0213153 0.971779 -0.231205
1583840659.73072 13.7862 -43.3526 0.247915 0.0489022 0.0256714 0.93985 -0.337092
1583840661.7298 13.7282 -45.7888 0.321857 0.0202619 0.0300735 0.871884 -0.488368
1583840663.72882 13.9831 -47.9248 0.201237 -0.0269492 -0.0501513 -0.851381 0.521449
1583840665.73067 14.5556 -49.9416 0.186299 -0.0207435 -0.0567386 -0.863146 0.501328
1583840668.2304 15.228 -52.0294 0.158849 -0.0115791 0.0116642 -0.653151 0.757049
1583840671.22947 15.5958 -54.0179 0.16135 -0.0132418 0.0597474 -0.737116 0.672989
1583840673.72912 16.1044 -56.4734 0.131328 -0.0244081 0.0553787 -0.727432 0.683506
1583840676.22892 16.5245 -58.714 0.0973901 -0.0292137 0.044468 -0.745335 0.664563
1583840678.72891 17.1387 -61.2463 -0.0593013 -0.0297651 0.019724 -0.755803 0.653824
1583840681.22907 17.68 -63.0285 -0.0914121 -0.0254629 0.00799052 -0.729372 0.683596
1583840690.22857 18.1501 -65.2803 -0.0829723 -0.0322635 0.0249893 -0.7273 0.685106
1583840693.2273 18.1052 -67.5059 -0.137571 -0.0185815 0.0366117 -0.840832 0.539737
1583840695.72799 17.3865 -69.7079 -0.0879742 0.0154562 -0.0426154 0.87216 -0.487117
1583840698.22788 16.6318 -72.0209 -0.172306 -0.0295509 0.0292961 -0.83674 0.546017
1583840700.72846 16.3309 -74.3914 -0.276368 -0.0408037 0.0215305 -0.784496 0.618415
1583840703.22812 16.5004 -76.7865 -0.39193 -0.0382948 0.0223611 -0.738403 0.672901
1583840705.72884 16.8826 -78.8728 -0.438059 -0.0372615 0.0145822 -0.73743 0.674237
1583840708.22883 17.4803 -81.2772 -0.506492 -0.0286356 0.0131203 -0.740888 0.670889
1583840710.72866 18.0081 -83.363 -0.534274 -0.0245363 0.0247823 -0.723986 0.688932
1583840713.22874 18.5711 -85.8382 -0.555361 -0.0318357 0.0222114 -0.716742 0.696257
1583840715.72855 19.246 -88.1775 -0.523438 -0.0313324 0.0263967 -0.711351 0.701642
1583840718.22891 19.9187 -90.4873 -0.621212 -0.0240371 0.0286569 -0.706695 0.706529
1583840720.72836 20.5236 -92.7833 -0.594662 -0.0323811 0.0304026 -0.693462 0.719123
1583840723.2285 21.2474 -95.0212 -0.669302 -0.0346987 0.0209321 -0.683185 0.72912
1583840725.72895 22.1964 -97.08 -0.6046 -0.0363634 0.0230406 -0.591124 0.805431
1583840728.22923 23.6923 -98.9715 -0.783011 -0.0422401 0.031818 -0.460775 0.88594
1583840730.729 25.5827 -100.126 -0.652569 -0.0404251 0.0420053 -0.299448 0.95233
1583840733.22877 27.7776 -100.448 -0.610693 -0.0390636 0.0237623 -0.0355721 0.998321
1583840735.72838 30.0308 -99.7188 -0.586933 -0.0502009 0.010557 0.167142 0.984597
1583840738.22804 31.6042 -98.046 -0.592205 -0.0417256 -0.00616668 0.397416 0.916669
1583840740.72739 32.1262 -95.8267 -0.564838 -0.0261909 -0.0167123 0.636075 0.771002
1583840743.22761 31.7998 -93.3406 -0.521281 -0.0374901 -0.0188987 0.714299 0.69858
1583840745.22835 31.2918 -91.345 -0.631624 -0.0224335 -0.0300474 0.699843 0.713312
1583840747.22919 30.7511 -89.4997 -0.561548 -0.0415584 -0.0122165 0.720825 0.691762
1583840749.22767 30.2324 -87.2602 -0.570737 -0.0169781 -0.0156404 0.71459 0.699162
1583840751.22862 29.608 -85.1427 -0.52759 -0.00989711 -0.0305196 0.701466 0.711981
1583840753.2288 28.9808 -83.1373 -0.492847 -0.0378103 -0.0227102 0.726024 0.686253
1583840755.2272 28.4055 -81.1321 -0.484234 -0.0209291 -0.0272428 0.726155 0.686672
1583840757.22852 27.7942 -79.145 -0.464229 -0.00817668 -0.0372034 0.704849 0.708334
1583840759.22864 27.2476 -77.0373 -0.399643 -0.040758 -0.030438 0.729311 0.682289
1583840761.22755 26.5243 -74.9736 -0.42248 -0.025015 -0.0341871 0.749639 0.66049
1583840763.22934 25.7983 -72.9937 -0.393717 -0.0245406 -0.038507 0.769745 0.636716
1583840765.22829 24.798 -71.2617 -0.222023 -0.0323931 -0.033852 0.817588 0.573895
1583840767.22838 23.4946 -69.6091 -0.11264 -0.0218567 -0.0540559 0.824786 0.56243
1583840769.72787 21.9393 -67.8012 -0.11018 -0.0141486 -0.0424263 0.810654 0.583816
1583840772.22804 20.5683 -65.9393 -0.135039 -0.00217598 -0.0354193 0.762245 0.646316
1583840797.72825 19.6628 -63.9843 -0.114811 -0.0139878 -0.060172 0.69944 0.712016
1583840800.22754 18.9293 -61.8849 -0.147839 -0.0211693 -0.0442576 0.672653 0.73833
1583840802.22671 18.3182 -60.0096 0.0191325 -0.00651961 -0.026966 0.681573 0.731224
1583840804.22783 17.507 -57.7109 0.0209163 0.00571791 -0.0394409 0.648786 0.759927
1583840806.22727 16.9413 -56.2256 0.105592 -0.0328303 -0.0269547 0.683138 0.729053
1583840808.22637 16.3997 -53.963 0.0872622 -0.00762504 -0.0339976 0.689918 0.723049
1583840810.22739 15.7269 -51.6943 0.145525 -0.00595292 -0.0365317 0.661298 0.74921
1583840812.22734 14.9812 -49.8989 0.0654079 -0.0179153 -0.0459143 0.657307 0.752009
1583840814.2271 14.6055 -47.8975 0.324579 -0.0221794 -0.0315501 0.648129 0.760554
1583840816.72678 14.139 -45.5045 0.307095 -0.0275988 -0.0112971 0.566687 0.823393
1583840819.22715 14.4367 -42.9247 0.260598 -0.0323505 -0.0288832 0.42361 0.904806
1583840821.22665 15.3527 -41.2087 0.310291 -0.0188261 -0.0338778 0.311862 0.949336
1583840823.22833 16.5996 -39.4628 0.311113 -0.0156582 -0.0505741 0.248085 0.96729
1583840825.22716 17.8983 -37.7899 0.409794 -0.025527 -0.0330115 0.30157 0.95253
1583840827.22621 19.1832 -36.1151 0.375818 0.00106718 -0.0469318 0.313731 0.948351
1583840829.22742 19.9889 -34.234 0.338488 -0.018828 -0.0510984 0.335615 0.940424
1583840831.22745 20.8787 -32.1713 0.348362 -0.0323136 -0.0338974 0.396076 0.917023
1583840833.22586 21.5465 -30.1776 0.352135 -0.00661701 -0.0435319 0.442299 0.895786
1583840835.22711 21.9615 -28.0828 0.392107 -0.00796321 -0.0510957 0.466596 0.882957
1583840837.22729 22.073 -25.9194 0.418407 -0.0193417 -0.0420912 0.535493 0.843268
1583840839.2255 22.1975 -23.7471 0.42475 0.00513355 -0.0246062 0.593404 0.804513
1583840841.22643 21.7932 -21.5616 0.432117 0.0097957 -0.0437138 0.597701 0.800466
1583840843.22774 21.248 -19.3776 0.354047 0.0141398 -0.0566559 0.586609 0.807762
1583840845.22561 20.9601 -17.1897 0.510396 -0.00127978 -0.0417078 0.654109 0.755249
1583840847.22544 20.3586 -15.0278 0.446731 0.00201517 -0.0379277 0.663139 0.747532
1583840849.22684 19.5341 -12.877 0.557158 0.00888755 -0.0523329 0.671926 0.738714
1583840851.22682 18.8472 -10.7451 0.536086 -0.0082218 -0.0363317 0.697819 0.715305
1583840853.22557 17.9626 -8.87547 0.552259 0.0173462 -0.0280395 0.756689 0.652943
1583840855.22676 16.6974 -7.15795 0.535934 0.0389683 -0.0403148 0.7698 0.635817
1583840857.22672 15.3252 -5.38821 0.437253 -0.0040932 -0.0335472 0.804063 0.593582
1583840859.22516 13.8467 -3.80225 0.533399 0.0172282 -0.0259123 0.845515 0.533043
1583840861.22651 12.2346 -2.3922 0.617822 0.026021 -0.0378031 0.843579 0.535041
1583840863.22753 10.3806 -1.16382 0.481587 0.0373155 -0.0404151 0.878328 0.474884
1583840865.22571 8.46996 -0.15381 0.568557 0.0215896 -0.0185647 0.932315 0.360525
1583840867.22528 6.31779 0.449016 0.560677 0.0338445 -0.0290622 0.965193 0.257707
1583840869.22717 4.07183 0.647997 0.551141 0.0451854 -0.0307805 0.970442 0.235058
1583840871.22577 1.89456 0.510454 0.614216 0.018008 -0.0263609 0.997283 0.0663869
1583840873.22508 -0.10272 -0.1258 0.602266 0.034412 -0.01353 0.999253 -0.0112143
1583840875.22658 -1.87091 -1.14254 0.59632 0.0424513 -0.0201644 0.992417 -0.113573
1583840877.72677 -3.54577 -2.58756 0.547031 0.0687376 -0.0170731 0.990403 -0.118679
1583840880.22678 -5.42663 -4.02315 0.513048 0.0575077 -0.0292419 0.985487 -0.157011
1583840882.22523 -6.90172 -5.56905 0.582257 0.025088 -0.0193495 0.968593 -0.246625
1583840884.22516 -8.01572 -7.35607 0.575006 0.0377354 -0.021576 0.949877 -0.309587
1583840886.22696 -8.90938 -9.3465 0.455517 0.0621546 -0.00565589 0.936683 -0.344571
1583840888.22514 -9.7168 -11.3739 0.570668 0.033615 -0.0197036 0.896133 -0.442072
1583840890.22473 -10.2047 -13.5076 0.517147 -0.0340288 0.00702207 -0.862021 0.505679
1583840892.227 -10.3432 -15.5801 0.466631 -0.0611525 0.00151604 -0.853825 0.516953
1583840894.22558 -10.1194 -17.7814 0.573307 -0.0318015 0.00813961 -0.789092 0.613397
1583840896.22464 -9.86464 -19.8632 0.547391 -0.0339336 0.00713297 -0.771238 0.635602
1583840898.22675 -9.45699 -21.9251 0.479263 -0.0539588 -0.00441861 -0.771778 0.633583
1583840900.22538 -8.94154 -24.0577 0.494593 -0.0300052 0.0153473 -0.744143 0.667169
1583840902.22447 -8.36224 -26.0751 0.47697 -0.0277993 0.00338796 -0.731955 0.680777
1583840904.22565 -7.65801 -28.1202 0.53555 -0.0407405 -0.0113981 -0.741274 0.669868
1583840906.22565 -6.88094 -30.2015 0.500418 -0.0268882 0.0100815 -0.686383 0.726673
1583840908.22472 -5.82623 -32.1361 0.517828 -0.0334456 -0.0157441 -0.643083 0.764904
1583840910.22561 -4.55961 -33.8785 0.464026 -0.0388563 -0.0320319 -0.617596 0.784882
1583840912.22581 -3.02876 -35.5618 0.321946 -0.043336 -0.0226387 -0.597363 0.800479
1583840914.22476 -1.55447 -37.2689 0.447585 -0.0295971 -0.0189034 -0.53355 0.845039
1583840916.22407 0.201001 -38.6829 0.437127 -0.0260888 -0.0147699 -0.471633 0.881285
1583840918.22515 2.21781 -39.6729 0.368907 -0.0390108 -0.0418095 -0.431448 0.900324
1583840920.22507 4.2276 -40.6472 0.347391 -0.0413622 0.000335562 -0.378754 0.924573
